id,smiles
10824,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O
10825,Cc1ccc(-c2nn(-c3ccccc3)cc2-c2nc3ccccc3n2C(=O)c2cccc(C)c2)cc1
10826,O=S(=O)(c1ccc(Br)cc1)c1ccc(-c2nnc3sc(-c4ccc(Cl)cc4)nn23)cc1
10827,Sc1nnc(-c2cnccn2)n1/N=C/c1ccc(Br)cc1
10828,O=C(CSc1nnc(-c2cccc([N+](=O)[O-])c2)o1)Nc1ccc(C(=O)/C=C\c2ccc([N+](=O)[O-])cc2)cc1
10829,CC(C)CCc1sc(NC(=O)c2cc(NC(=O)c3cc(NC(=N)c4ccccc4)cn3C)cn2C)nc1C(=O)NCCCN(C)C.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F
10830,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12
10831,O=c1c2cc(Cl)ccc2nc(-c2ccccc2)n1-c1ccc(F)cc1
10832,COc1cc(Cc2cnc(Nc3nc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)nc2N)cc2c1OCCN2
10833,CS(=O)(=O)O.NCC1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C/C1=N\OCc1cc2c(cc1Cl)OCO2
10834,Cc1nc(SCC(=O)c2ccc(F)c(F)c2)n(Nc2ccc(Cl)cc2)c1C
10835,Cc1nc2ccccc2n1Cc1nnc(-c2ccccc2O)o1
10836,COc1cc(NC(=O)c2ccco2)ccc1-n1cnc(Cl)c1
10837,C[C@H]1NCCn2cc(-c3cc4c(cc3F)C(=O)C(C(=O)O)CN4C3CC3)cc21
10838,CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(NC(=O)C3C4CC5CC(C4)CC3C5)cc2)NC1=O
10839,COc1ccc(/C=N/NC(=O)Cn2c([N+](=O)[O-])cnc2C)cc1
10840,Cc1ncc([N+](=O)[O-])n1CC(=O)N/N=C/c1ccc(Cl)cc1
10841,COc1ccc(C(=O)CSc2nc(C)c(C)n2Nc2ccc(Cl)cc2)cc1OC
10842,O=C(CSc1nnnn1-c1ccccc1)N/N=c1/scc(-c2ccc([N+](=O)[O-])cc2)n1-c1ccccc1
10843,O=C(CSc1nnnn1-c1ccccc1)N/N=c1/scc(-c2ccc(Br)cc2)n1-c1ccccc1
10844,Cc1ccc(-c2cs/c(=N/NC(=O)CSc3nnnn3C)n2-c2ccccc2)cc1
10845,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1
10846,CCCCCCCCCCCCCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(N)=O)[C@@H](C)CC
10847,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-]
10848,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCCCCO)nc56)(CC3)OC4)nc2N1
10849,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)O
10850,O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2cccs2)=N1
10851,Cc1nnc(SCC(=O)N/N=c2/scc(-c3ccc(Cl)cc3)n2-c2ccccc2)s1
10852,COc1ccc(/C=N/NC(=O)c2cnc3c(C(F)(F)F)cccc3c2O)cc1O
10853,O=C(N/N=C/c1ccc2c(c1)CCO2)c1cnc2c(C(F)(F)F)cccc2c1O
10854,C[C@]1(Cl)C(=O)c2cc(O)c3c(c2[C@@H](O)[C@@H]1O)C(=O)c1cccc(O)c1-3
10855,COc1ccc(C(=O)CSc2nc(C)c(C)n2Nc2ccccc2)cc1OC
10856,CC(C)(C)OC(=O)n1cc(C[C@@H]2NC(=O)[C@@H]3CCCN3C2=O)c2ccccc21
10857,CC(=O)OC[C@]12CCCC(C)(C)[C@@H]1CC[C@@]1(C)[C@@H]3C[C@H](OC(C)=O)C4=CO[C@@H](OC(C)=O)[C@@H]4[C@@]3(C)CC[C@@H]12
10858,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCC7(O)COC7)nc56)(CC3)OC4)nc2N1
10859,CC(C)(C)c1cc(C(C)(C)C)c2[nH]c(C(C)(C)C)c(C[C@@H](NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)NCCc3ccccc3)c2c1
10860,C=C(C)[C@@H]1CC[C@]2(C)[C@H](CC=C3[C@@H]4C[C@@](C)(C(=O)O)CC[C@]4(C)CC[C@]32C)[C@@]1(C)CCC(=O)OC
10861,COc1cc([C@@H]2[C@@H](O)[C@H](O)[C@@H](C)N2C)c(F)c(C)c1OC
10862,COc1ccc(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)c(Cl)c1OC
10863,COc1ccc(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)c(OC)c1OC
10864,O=C(NNC(=S)Nc1cccnc1)c1cnc2c(C(F)(F)F)cccc2c1O
10865,C[C@@](CCN1Cc2cc(C#CC#C[C@@H]3C[C@H]3CO)sc2C1=O)(C(=O)NO)S(C)(=O)=O
10866,C[C@@](CCN1Cc2cc(C#CC#CC3(O)COC3)sc2C1=O)(C(=O)NO)S(C)(=O)=O
10867,C[C@@](CCN1Cc2cc(C#Cc3ccc([C@H]4C[C@@H]4CO)cc3)cn2C1=O)(C(=O)NO)S(C)(=O)=O
10868,CC(=O)NCc1noc(-c2cc(F)c(N3CCOCC3)c(F)c2F)n1
10869,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCC(N)=O)NC1=O
10870,CC(C)C[C@@H]1NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O
10871,COc1ccc(Nn2c(SCC(=O)c3cccc(Cl)c3)nc(C)c2C)cc1
10872,COc1ccc(Nn2c(SCC(=O)c3ccc(F)cc3)nc(C)c2C)cc1
10873,O=C(CSc1nnc(-c2cccc([N+](=O)[O-])c2)o1)Nc1ccc(C(=O)/C=C\c2ccccc2[N+](=O)[O-])cc1
10874,COc1cc(NS(=O)(=O)c2ccco2)ccc1-n1cnc(Cl)c1
10875,NC(=O)c1noc(-c2cc(F)c(N3CCOCC3)c(F)c2)n1
10876,CCCCCCCCCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(N)=O
10877,C[C@@H](C(=O)OCc1ccccc1)N1SC(C)(C)[C@@H](N2C(=O)[C@@H](N3C(=O)c4ccccc4C3=O)[C@@H]2Cl)C1=O
10878,Cl.Clc1ccc(CN(CCn2cncn2)CCn2cncn2)c(Cl)c1
10879,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(NCC(C)(C)CN5CCCC5)nc(Cl)c4C[C@H]3C[C@@H]12.Cl
10880,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O
10881,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4cc(CC=C(C)C)c(O)c(CN(C)C(=O)Cc5nnn[nH]5)c4)c(=O)oc3c2C)OC1(C)C
10882,COc1cc([C@@H]2[C@@H](Cl)C(=O)N2NC(=O)c2cc(-c3ccc(Cl)cc3)n[nH]2)ccc1O
10883,CCN(CC)Cc1cc(C(=O)Nc2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(N)=O)[C@H]4O)c(C)c3oc2=O)cc(CC=C(C)C)c1O
10884,CC(=O)N[C@@H](CCCNC(=O)C[C@@H](N)CCCN)CC(=O)N[C@@H]1[C@H](O)[C@@H](O)[C@@H](COC(N)=O)O[C@H]1/N=C1/N[C@@H]2C(=O)NC[C@@H](O)[C@H]2N1
10885,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4cc(CC=C(C)C)c(O)c(CN5CCN(CCCN(C)C)CC5)c4)c(=O)oc3c2C)OC1(C)C
10886,O=C1Nc2ccc(Cl)cc2C(O)C1(Cc1ccccc1)Cc1ccccc1
10887,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O
10888,CN(C)CCNC(=O)c1c2c(n3cc(Br)ccc13)C(=O)c1ncccc1C2=O
10889,CCCCCCCNC(=O)C(C)CNC(=O)[C@H](O)C(C)(C)CO
10890,CCCC(=O)NC[C@H]1CN(c2ccc(-c3nnc4ncccn34)cc2)C(=O)O1
10891,CCOC(=O)NC[C@H]1CN(c2ccc(-c3nnc4ncccn34)cc2)C(=O)O1
10892,CCCCCC(c1ccc(O)cc1O)c1cc(Br)c(O)cc1O
10893,CN(C)c1ccc(/C=C/c2ccc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCN5CCOCC5)n(C)c4)n(C)c3)cn2)cc1.O=C(O)C(F)(F)F
10894,O=C1Nc2ccc(Cl)cc2/C1=N/N1C(=O)C(Cl)C1c1ccc([N+](=O)[O-])cc1
10895,COc1ccc2nc(C)cc(-n3cc(CN4CCN(C(=O)c5ccc(F)cc5)CC4)nn3)c2c1
10896,COc1ccc2nc(C)cc(-n3cc(CNS(=O)(=O)c4ccc(C)cc4)nn3)c2c1
10897,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](OCCCc3ccc4ccccc4c3)[C@H]2O)[C@H](N)[C@@H](OCCCc2ccc3ccccc3c2)[C@@H]1O
10898,COC(=O)CSc1c(-c2cccc(OC)c2)nc2ccccc2c1-c1ccccc1
10899,Cc1ccc(Nn2c(SCC(=O)c3ccccc3)nc(C)c2C)cc1
10900,Cc1nc(SCC(=O)c2ccc(F)cc2)n(Nc2ccccc2)c1C
10901,COc1cccc(C(=O)CSc2nc(C)c(C)n2Nc2ccccc2)c1
10902,CCOc1c(/C=N\NC(=O)c2ccncc2)cccc1CN(c1ccccc1)c1ccccc1
10903,COc1ccc2nc(C)cc(-n3cc(CN4CCN(C(=O)c5ccc(Cl)c(Cl)c5)CC4)nn3)c2c1
10904,Cl.Cl.NCC(NO)c1c[nH]c2cccc(Br)c12
10905,O=C(/C=C/c1ccc(F)cc1)Nc1ccc(-c2nc3ccc([N+](=O)[O-])cc3n2O)cc1
10906,COc1ccc(C(=O)NCc2cn(-c3cc(C)nc4ccc(OC)cc34)nn2)cc1
10907,Cc1cc(=O)oc2cc(OCCCCCCBr)ccc12
10908,CO/N=C1\CC(N)CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1
10909,CCO/N=C1\CC(NC)CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1
10910,COCCOC1CCN(CCNC(=O)c2cc(NC(=O)c3cc(NC(=O)c4ccc(/C=C/c5ccc(OC)cc5)cc4)cn3C)cn2C)CC1.O=S(=O)(O)O
10911,Cc1ccc(-c2nc3ccccc3c(-c3ccccc3)c2Sc2cc3ccccc3oc2=O)cc1
10912,COc1cccc(/C=C/c2ccc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCN5CCCCC5)n(CCCc5ccccc5)c4)n(C)c3)cc2)c1.O=C(O)C(F)(F)F
10913,NCCNC(=O)C(CN)(Cc1ccccc1F)Cc1ccccc1F
10914,CC(C)CNc1nc(Cl)c2c(c1O)C(=O)C1=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3C[C@@H]1C2.Cl.Cl.Cl
10915,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2
10916,CC1CN(C(=O)OCc2ccccc2)OC1O
10917,COc1ccc(/C=N/n2c(S)nnc2-c2cnccn2)cc1
10918,CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)CN[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(N)=O
10919,C[C@]12O[C@H]1[C@H](O)c1c(cc(O)c3c1C(=O)c1cccc(O)c1-3)C2=O
10920,O=C1CC(c2ccncc2)=NN1C1CC(C(F)(F)F)Nc2c1cccc2C(F)(F)F
10921,Cc1cc(=O)oc2cc(OCCCCn3cncn3)cc(OCCCCn3cncn3)c12.Cl
10922,CC(=O)c1ccc2c(c1)N(C(=O)CN1C(=O)c3ccccc3C1=O)c1ccccc1S2
10923,CC(C)c1sc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4cc5ccccc5cn4)cn3C)cn2C)nc1C(=O)NCCN1CCOCC1.O=C(O)C(F)(F)F
10924,Cc1nc(NC(=S)Nc2ccccc2)sc1C(=O)NN
10925,CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc([N+](=O)[O-])cc2)NC1=O
10926,CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(NC(=O)C(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)NC1=O
10927,NCCCCNC(=O)[C@@]1(O)[C@H](c2c[nH]c3cc(Br)ccc23)[C@@](O)(Cc2c[nH]c3cc(Br)ccc23)C(=O)N1CCCCN
10928,FC(F)(F)c1cc(N/N=C/C2CCCCC2)c2cccc(C(F)(F)F)c2n1
10929,O=C1CCC(=O)N1CC(=O)N1c2ccccc2Sc2ccccc21
10930,O=C1CCC(=O)N1CC(=O)N1c2ccccc2Sc2ccc(Cl)cc21
10931,O=CCC(=O)c1ccccc1
10932,COc1ccc(-c2ccc3nc(C)n(-c4ccccc4)c(=O)c3c2)cc1
10933,C=C(C)[C@@H]1CC=C(C)[C@H](CC[C@H]2C(=C)CC[C@@H](C(C)(C)O)[C@]2(C)CCC(=O)OCC)[C@@]1(C)CCC(=O)O
10934,CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2O[C@H](CNC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCN)NC1=O)[C@@H](OCc1ccccc1)[C@@H]2OCc1ccccc1
10935,CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2O[C@H](CNC(=O)[C@H](C(C)C)NC(=O)[C@@H](CCCN)NC1=O)[C@@H](OCc1ccccc1)[C@@H]2O
10936,CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2O[C@H](CNC(=O)[C@H](C(C)C)NC(=O)[C@@H](CCCN)NC1=O)[C@@H](O)[C@@H]2O
10937,O=C(O)CC(=O)Nc1nc2c(s1)C[C@@H](NC(=O)c1cc3ccccc3[nH]1)CC2
10938,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1OC)CCCC3
10939,O=c1c2c(Br)cc(Br)cc2nc(-c2ccccc2)n1-c1nc2ccc(Br)cc2s1
10940,C[C@@H]1NCCn2cc(-c3nc4c(cc3F)C(=O)C(C(=O)O)CN4c3ccc(F)cc3F)cc21
10941,CC1C(=O)c2cc(N)c(N3CCN(C)CC3)cc2N(C2CC2)S1(=O)=O
10942,O=C(/C=C/c1ccccc1Cl)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
10943,O=S(=NSC(F)(F)F)(c1ccccc1)c1ccccc1
10944,Nc1cc2c(nc1CNC13CCC(C[C@]4(O)Cn5c(=O)ccc6ncc(F)c4c65)(CC1)OC3)NC(=O)CO2
10945,CCC(=O)NC[C@H]1CN(c2ccc(-c3nnc4ncccn34)cc2)C(=O)O1
10946,Cc1ccc(C(=O)n2c(-c3cn(-c4ccccc4)nc3-c3ccc(C(F)(F)F)cc3)nc3ccccc32)cn1
10947,O=C(/C=C/c1ccc(Cl)cc1Cl)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
10948,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12.Cl
10949,Cc1ccc(CCn2ccn3cc([N+](=O)[O-])nc3c2=O)cc1
10950,CCOC(=O)/C(O)=C/C(=O)c1oc2ccc(Br)cc2c1C
10951,N#Cc1ccc(/C=C/c2nc3ccccc3c(=O)n2Nc2ccc(C(F)(F)F)cc2)cc1
10952,N#Cc1ccc(/C=C/c2nc3ccccc3c(=O)n2CCc2c[nH]c3ccccc23)cc1
10953,N#Cc1ccc(/C=C/c2nc3cc(-c4ccccc4)ccc3c(=O)n2-c2cccc(Cl)c2)cc1
10954,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H]([C@@H](C)CC)N(C(=O)[C@H](CCCNC(=N)N)NC(=O)CCCCCNC(=O)[C@@H](N)CCCNC(=N)N)C(=O)[C@H](CCCNC(=N)N)NC(=O)CCCCCNC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)NCCOCCOCC(=O)N[C@@H](CS)C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)N[C@H](C(N)=O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O
10955,NCCNC(=O)C(CN)(Cc1ccccc1Br)Cc1ccccc1Br
10956,NCCNCC(CN)(Cc1cc(Br)cc(Br)c1)Cc1cc(Br)cc(Br)c1
10957,Nc1nc(COC(=O)c2ccc([N+](=O)[O-])cc2)cs1
10958,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ccccc2NC(=O)CN2CCN(c3cccc(C)c3)CC2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O
10959,COc1ccc(/C=C/c2nc3cc([N+](=O)[O-])ccc3[nH]2)cc1OC
10960,Clc1ccc(CN(CCn2ccnc2)CCn2ccnc2-c2ccccc2)c(Cl)c1
10961,CCSC(=O)N1CCN(c2ccc(N3C[C@H](Cn4cc(C)nn4)OC3=O)cc2F)CC1
10962,Cc1[nH]cc2c1-c1c([nH]c3ccc(Cl)cc13)[C@H]1N(C)c3ccc(Cl)cc3[C@@]21C
10963,COc1ccc(/C=C/C(=O)Nc2ccc(-c3nc4ccc([N+](=O)[O-])cc4n3O)cc2)cc1
10964,Cc1[nH]cc[n+]1Cc1cc(/C=N/[C@@H]2CCCC[C@H]2/N=C/c2cc(C[n+]3cc[nH]c3C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1.[Cl-].[Cl-]
10965,COc1cc(NC(=O)c2ccc(C(F)(F)F)cc2)ccc1-n1cnc(Cl)c1
10966,CCCCN(CCCC)C(=O)[C@H](CC)[C@H]1CC[C@H](C)[C@H]([C@@H](C)[C@H](O)[C@H](C)C(=O)[C@H](CC)[C@H]2O[C@]3(C=C[C@@H](O)[C@]4(CC[C@@](C)([C@H]5CC[C@](O)(CC)[C@H](C)O5)O4)O3)[C@H](C)C[C@@H]2C)O1
10967,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@H]12.[Na+]
10968,C=CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
10969,CC(C)(C)OC(=O)NCCCCCC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
10970,CN(C)CCNC(=O)c1cc(NC(=O)c2cc(NC(=O)c3ccc(/C=C/c4ccc(N(C)C)cc4)nc3)cn2C)cn1C.O=C(O)C(F)(F)F
10971,COc1ccc(-c2cn(-c3ccc4c(=O)n(-c5ccccc5)c(C)nc4c3)nn2)cc1
10972,N#Cc1ccc(/C=C/c2nc3ccccc3c(=O)n2Cc2ccc(F)cc2)cc1
10973,CC(C)[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCCN)NC(=O)[C@H](C23CC4CC(CC(C4)C2)C3)NC(=O)[C@H](CCCN)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCCN)NC1=O
10974,NCCCOc1ccc(-n2cc(-c3ccc4ccc(-c5cn(-c6ccc(OCCCN)c(OCCCN)c6)nn5)cc4c3)nn2)cc1OCCCN.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F
10975,NCCCOc1cc(OCCCN)cc(-n2cc(-c3ccc4ccc(-c5cn(-c6cc(OCCCN)cc(OCCCN)c6)nn5)cc4c3)nn2)c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F
10976,Cc1ccc2nc(Cl)c(C=O)cc2c1
10977,CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccc(OCc3ccccc3)cc2)NC1=O
10978,C=C1CCCC(C)(C)C1CC[C@@]1(C)c2c(O)cc3c(c2O[C@@H]1CO)C(=O)C=C(OC)C3=O
10979,C/C(=N\NC(=S)Nc1ccc(C(=O)NCC(=O)O)cc1)c1ccc(C)cc1
10980,O=c1c2cc(Br)cc(Br)c2nc(-c2ccccc2)n1/N=C/c1ccccc1
10981,CCOC(=O)/C=C\Sc1ccccc1C(=O)OC
10982,CCOC(=O)/C=C\Sc1cccs1
10983,CC(C)(O)[C@@H](NC(=O)N1CCN(c2ccc(C#Cc3ccccc3)cc2)CC1)C(=O)NO
10984,O=C1COc2ccc(CNC34CCC(C[C@]5(O)CN6C(=O)CCc7ncc(F)c5c76)(CC3)OC4)nc2N1
10985,O=C1COc2ccc(CNC34CCC(CC5(O)Cn6c(=O)c(Cl)cc7ncc(F)c5c76)(CC3)OC4)nc2N1
10986,Cc1nc(SCC(=O)c2cccc(Cl)c2)n(Nc2ccccc2)c1C
10987,CCCc1nc(N(C)C)c2c(c1O)C(=O)C1=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3C[C@@H]1C2.Cl.Cl
10988,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CC/C(=N\OC)C(CN)C3)c(F)c21
10989,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(cnc(-c5ccccc5)c4O)C[C@H]3C[C@@H]12.Cl.Cl
10990,COc1ccc([C@H](c2[se]nnc2-c2ccccc2)[C@@H]2CCCc3[se]nnc32)cc1
10991,CCCCO[C@H]1[C@H](N)C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](OCCCC)[C@H]2N)[C@@H]1O
10992,CCCCCCO[C@H]1[C@H](N)C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](OCCCCCC)[C@H](OCCCCCC)[C@H]2N)[C@@H]1O
10993,CCOC(=O)c1cc(O)c(OCc2cc(=O)oc3cc(C)ccc23)c(O)c1
10994,COc1ccc2nccc(OC[C@@H]3CC[C@@H](NCc4cc5c(cn4)OCCO5)CO3)c2n1
10995,CCc1[nH]c2nc(Sc3cnc4nccnc4c3)nc(N3CC4CNCC4C3)c2c1Cl
10996,CCc1[nH]c2nc(Sc3cnc4nccnc4c3)nc(N3CC(O)C3)c2c1Cl
10997,CC1=CC[C@H]2C(C)(C)C(=O)CC[C@]2(C)[C@H]1CC/C=C(\C)CC/C=C(\C)CC[C@@H](O)C(C)(C)O
10998,CCCCCCCCCCCCCCCC(=O)N[C@H](CCCN)CC(=O)N[C@H](CCCN)CC(=O)N[C@H](CCCN)CC(=O)N[C@H](CCCN)CC(=O)O
